time,site,event,timestamp
2024-11-13 15:40:23_147,,site_4,error,OLT is down
2024-11-13 15:40:25_825,,site_4,error,OLT is up
2024-11-13 15:40:29_204,,site_4,error,Boards: board 4 is Standby_active
2024-11-13 15:42:14_612,,site_1,error,Boards: board 4 is Standby_failed
2024-11-13 15:42:26_684,,site_3,error,OLT is down
2024-11-13 15:42:42_023,,site_3,error,OLT is up
2024-11-13 15:43:32_264,,site_2,error,Boards: board 4 is Standby_active
2024-11-13 15:44:40_219,,site_4,error,ONT H0PJBBUM3R67Z2EY has normal voltage
2024-11-13 15:45:17_055,,site_4,error,OLT is down
2024-11-13 15:45:32_168,,site_4,error,OLT is up
2024-11-13 15:45:35_574,,site_4,error,Boards: board 4 is Normal
2024-11-13 15:47:14_696,,site_1,error,Boards: board 4 is Standby_active
2024-11-13 15:47:55_279,,site_3,error,Boards: board 4 is Standby_active
2024-11-13 15:49:44_820,,site_4,error,ONT H0PJBBUM3R67Z2EY has normal voltage
2024-11-13 15:49:48_025,,site_4,error,Boards: board 4 is Standby_active
2024-11-13 15:51:06_173,,site_2,error,Boards: board 4 is Standby_failed
2024-11-13 15:52:11_653,,site_1,error,Boards: board 4 is Standby_failed
2024-11-13 15:52:26_039,,site_3,error,OLT is down
2024-11-13 15:52:44_932,,site_3,error,OLT is up
2024-11-13 15:52:48_337,,site_3,error,Boards: board 4 is Normal
2024-11-13 15:53:28_332,,site_3,error,OLT is down
2024-11-13 15:53:47_015,,site_3,error,OLT is up
2024-11-13 15:53:58_973,,site_4,error,ONT PKR7XYKFP14C7D6M has low voltage
2024-11-13 15:53:58_974,,site_4,error,ONT VBWCSI74TF52791J has high voltage
2024-11-13 15:53:58_975,,site_4,error,ONT 0DWZ7CK0V8I6WZ66 has high voltage
2024-11-13 15:53:58_976,,site_4,error,ONT W50E9QVFAXQAQDGS has low voltage
2024-11-13 15:54:52_465,,site_2,error,Boards: board 4 is Standby_active
2024-11-13 15:58:20_111,,site_4,error,ONT WNKTWVPJCMMG4DTR has high voltage
2024-11-13 15:58:20_112,,site_4,error,ONT 9GCJN5VIYIJQLAWX has normal voltage
2024-11-13 15:58:45_744,,site_4,error,OLT is down
2024-11-13 15:58:50_799,,site_4,error,OLT is up
2024-11-13 15:58:54_422,,site_4,error,Boards: board 4 is Normal
2024-11-13 15:58:57_641,,site_3,error,Boards: board 4 is Standby_failed
2024-11-13 16:03:08_992,,site_4,error,ONT PKR7XYKFP14C7D6M has normal voltage
2024-11-13 16:03:08_994,,site_4,error,ONT WNKTWVPJCMMG4DTR has normal voltage
2024-11-13 16:03:08_995,,site_4,error,ONT 9GCJN5VIYIJQLAWX has normal voltage
2024-11-13 16:03:08_996,,site_4,error,ONT VBWCSI74TF52791J has normal voltage
2024-11-13 16:03:08_996,,site_4,error,ONT 0DWZ7CK0V8I6WZ66 has normal voltage
2024-11-13 16:03:08_997,,site_4,error,ONT W50E9QVFAXQAQDGS has normal voltage
2024-11-13 16:03:12_191,,site_4,error,Boards: board 4 is Standby_active
2024-11-13 16:04:14_020,,site_3,error,Boards: board 4 is Standby_active
