time,site,event,timestamp
2024-12-04 23:41:00_399,,site_8,error,Boards: board 4 is Standby_failed
2024-12-04 23:41:25_399,,site_7,error,Boards: board 4 is Standby_active
2024-12-04 23:41:56_419,,site_5,error,Boards: board 4 is Standby_active
2024-12-04 23:41:58_576,,site_2,error,Boards: board 4 is Standby_active
2024-12-04 23:42:23_801,,site_6,error,Boards: board 4 is Standby_active
2024-12-04 23:43:11_961,,site_1,error,OLT is down
2024-12-04 23:43:17_961,,site_4,error,Boards: board 4 is Standby_failed
2024-12-04 23:43:24_002,,site_1,error,OLT is up
2024-12-04 23:43:24_997,,site_8,error,ONT 32X65CP9PI70XKLQ has high voltage
2024-12-04 23:43:24_998,,site_8,error,ONT YGLTKGW0WCYW6RZ2 has low voltage
2024-12-04 23:45:21_756,,site_3,error,OLT is down
2024-12-04 23:45:35_602,,site_3,error,OLT is up
2024-12-04 23:45:55_646,,site_8,error,ONT 8ROGTIOB7ZW0M1ZC has normal voltage
2024-12-04 23:46:03_080,,site_5,error,Boards: board 4 is Standby_failed
2024-12-04 23:46:07_149,,site_2,error,Boards: board 4 is Standby_failed
2024-12-04 23:47:18_654,,site_7,error,Boards: board 4 is Standby_failed
2024-12-04 23:47:21_994,,site_1,error,OLT is down
2024-12-04 23:47:40_012,,site_1,error,OLT is up
2024-12-04 23:48:03_842,,site_4,error,Boards: board 4 is Standby_active
2024-12-04 23:48:26_345,,site_8,error,ONT 3YP7WNXYFQE0SGTT has normal voltage
2024-12-04 23:48:29_577,,site_8,error,Boards: board 4 is Standby_active
2024-12-04 23:49:17_258,,site_7,error,Boards: board 4 is Standby_active
2024-12-04 23:49:51_510,,site_4,error,OLT is down
2024-12-04 23:50:00_851,,site_4,error,OLT is up
2024-12-04 23:50:04_236,,site_4,error,Boards: board 4 is Normal
2024-12-04 23:50:05_480,,site_5,error,OLT is down
2024-12-04 23:50:08_146,,site_5,error,OLT is up
2024-12-04 23:50:55_248,,site_8,error,ONT RZE2SP68R7Y1NKCB has normal voltage
2024-12-04 23:50:55_248,,site_8,error,ONT 66JKK2NEK39MFG99 has low voltage
2024-12-04 23:50:55_249,,site_8,error,ONT IDSB4I9FYZG92X3H has high voltage
2024-12-04 23:51:13_698,,site_7,error,Boards: board 4 is Standby_failed
2024-12-04 23:51:33_097,,site_2,error,OLT is down
2024-12-04 23:51:33_381,,site_3,error,Boards: board 4 is Standby_failed
2024-12-04 23:51:38_758,,site_2,error,OLT is up
2024-12-04 23:51:42_169,,site_2,error,Boards: board 4 is Standby_active
2024-12-04 23:52:20_120,,site_1,error,OLT is down
2024-12-04 23:52:31_382,,site_1,error,OLT is up
2024-12-04 23:53:12_447,,site_7,error,Boards: board 4 is Standby_active
2024-12-04 23:53:26_545,,site_8,error,ONT 3FG8V2YEI9L7O4B8 has normal voltage
2024-12-04 23:53:29_867,,site_8,error,OLT is down
2024-12-04 23:53:46_329,,site_8,error,OLT is up
2024-12-04 23:53:49_738,,site_8,error,Boards: board 4 is Normal
2024-12-04 23:54:52_770,,site_4,error,Boards: board 4 is Standby_failed
2024-12-04 23:55:09_190,,site_7,error,Boards: board 4 is Standby_failed
2024-12-04 23:55:16_829,,site_8,error,OLT is down
2024-12-04 23:55:24_247,,site_8,error,OLT is up
2024-12-04 23:55:31_186,,site_6,error,Boards: board 4 is Standby_failed
2024-12-04 23:56:03_377,,site_8,error,OLT is down
2024-12-04 23:56:17_477,,site_8,error,OLT is up
2024-12-04 23:57:04_321,,site_5,error,OLT is down
2024-12-04 23:57:07_848,,site_7,error,Boards: board 4 is Standby_active
2024-12-04 23:57:16_924,,site_5,error,OLT is up
2024-12-04 23:57:20_383,,site_5,error,Boards: board 4 is Normal
2024-12-04 23:58:47_385,,site_8,error,ONT 3YP7WNXYFQE0SGTT has normal voltage
2024-12-04 23:58:47_385,,site_8,error,ONT RZE2SP68R7Y1NKCB has normal voltage
2024-12-04 23:58:47_386,,site_8,error,ONT 66JKK2NEK39MFG99 has normal voltage
2024-12-04 23:58:47_387,,site_8,error,ONT IDSB4I9FYZG92X3H has normal voltage
2024-12-04 23:58:47_387,,site_8,error,ONT 32X65CP9PI70XKLQ has normal voltage
2024-12-04 23:58:47_387,,site_8,error,ONT 3FG8V2YEI9L7O4B8 has normal voltage
2024-12-04 23:58:47_388,,site_8,error,ONT 8ROGTIOB7ZW0M1ZC has normal voltage
2024-12-04 23:58:47_389,,site_8,error,ONT YGLTKGW0WCYW6RZ2 has normal voltage
2024-12-04 23:58:50_639,,site_8,error,Boards: board 4 is Standby_active
2024-12-04 23:59:05_951,,site_7,error,Boards: board 4 is Standby_failed
2024-12-05 00:00:05_246,,site_2,error,Boards: board 4 is Standby_failed
2024-12-05 00:00:08_515,,site_4,error,OLT is down
2024-12-05 00:00:11_182,,site_4,error,OLT is up
2024-12-05 00:00:14_635,,site_4,error,Boards: board 4 is Normal
2024-12-05 00:00:40_117,,site_5,error,OLT is down
2024-12-05 00:00:55_540,,site_5,error,OLT is up
2024-12-05 00:01:02_654,,site_7,error,Boards: board 4 is Standby_active
