_,Starting chaos monkey,2024-12-05 20:16:06_178
site_2,Changing voltage for QR1OUQQQJHWTHV0D from site_2 to set_normal_voltage,2024-12-05 20:16:12_217
site_6,Changing board state to Standby_active,2024-12-05 20:16:13_916
site_1,Changing board state to Standby_active,2024-12-05 20:16:18_588
site_7,Changing voltage for E5VUZYSYZF4HHVV3 from site_7 to set_high_voltage,2024-12-05 20:16:29_980
site_2,Changing board state to Standby_active,2024-12-05 20:16:33_427
site_8,Changing voltage for E5VUZYSYZF4HHVV3 from site_8 to set_low_voltage,2024-12-05 20:16:35_602
site_6,Changing board state to Standby_failed,2024-12-05 20:16:44_502
site_5,Changing board state to Standby_active,2024-12-05 20:16:44_705
site_6,Changing board state to Standby_active,2024-12-05 20:16:47_327
site_2,Changing board state to Standby_failed,2024-12-05 20:16:48_185
site_5,Changing board state to Standby_failed,2024-12-05 20:16:56_140
site_6,Changing board state to Standby_failed,2024-12-05 20:17:02_384
site_9,Changing voltage for E4A9LQSZUAMY2968 from site_9 to set_low_voltage,2024-12-05 20:17:05_203
site_5,Changing voltage for 92AD02GPGAG903YF from site_5 to set_low_voltage,2024-12-05 20:17:08_187
site_1,Changing voltage for 3VRMUZJ0Y1EFQHLD from site_1 to set_high_voltage,2024-12-05 20:17:13_449
site_1,Changing voltage for CNA6V09X4ADZMNCT from site_1 to set_normal_voltage,2024-12-05 20:17:14_359
site_5,Changing voltage for DQSRCJNVC5CDUODB from site_5 to set_normal_voltage,2024-12-05 20:17:16_725
site_10,Changing board state to Standby_active,2024-12-05 20:17:18_679
site_2,Changing voltage for QN4Y8ECQ90F17FA7 from site_2 to set_normal_voltage,2024-12-05 20:17:24_533
site_7,Changing board state to Standby_active,2024-12-05 20:17:24_758
site_1,Changing board state to Standby_failed,2024-12-05 20:17:25_006
site_2,Changing board state to Standby_active,2024-12-05 20:17:29_016
site_2,Changing board state to Standby_failed,2024-12-05 20:17:32_384
site_1,Changing board state to Standby_active,2024-12-05 20:17:32_885
site_5,Changing board state to Standby_active,2024-12-05 20:17:34_370
site_1,Changing voltage for 925BAPK5ZC9E7S92 from site_1 to set_high_voltage,2024-12-05 20:17:37_034
site_7,Changing board state to Standby_failed,2024-12-05 20:17:37_874
site_10,Changing board state to Standby_failed,2024-12-05 20:17:39_517
site_9,Changing voltage for AMVSAFUR96D75KHX from site_9 to set_low_voltage,2024-12-05 20:17:42_623
site_1,Changing voltage for B8JDYHO2EIEMLK0H from site_1 to set_normal_voltage,2024-12-05 20:17:45_507
site_1,Changing voltage for O3MR053OAJQUCGM2 from site_1 to set_normal_voltage,2024-12-05 20:17:51_974
site_2,Changing voltage for 237VA07A6DT6CVAG from site_2 to set_low_voltage,2024-12-05 20:17:53_978
site_5,Changing board state to Standby_failed,2024-12-05 20:17:55_634
site_2,Changing board state to Standby_active,2024-12-05 20:17:58_129
site_2,Changing voltage for PYKVCDFK8KDPOB5U from site_2 to set_normal_voltage,2024-12-05 20:17:58_758
site_6,Changing voltage for 96T2077CBVT7L9ET from site_6 to set_normal_voltage,2024-12-05 20:17:59_846
site_3,Changing voltage for E4A9LQSZUAMY2968 from site_3 to set_low_voltage,2024-12-05 20:18:01_098
site_8,Changing board state to Standby_active,2024-12-05 20:18:15_592
site_4,Changing voltage for X8VDLO4L3ODBGI7B from site_4 to set_high_voltage,2024-12-05 20:18:19_083
site_5,Changing voltage for 110LZ5QYYNUJLQY5 from site_5 to set_low_voltage,2024-12-05 20:18:20_082
site_9,Changing voltage for T3G91Q8CFRFOL115 from site_9 to set_low_voltage,2024-12-05 20:18:20_838
site_10,Changing board state to Standby_active,2024-12-05 20:18:22_460
site_2,Changing board state to Standby_failed,2024-12-05 20:18:24_741
site_7,Changing board state to Standby_active,2024-12-05 20:18:29_996
site_10,Changing voltage for ZW9JYNCJAQQYJT9F from site_10 to set_normal_voltage,2024-12-05 20:18:30_724
site_2,Changing voltage for ZW9JYNCJAQQYJT9F from site_2 to set_low_voltage,2024-12-05 20:18:31_832
site_4,Changing voltage for 49B6J0R3X58NVIT1 from site_4 to set_high_voltage,2024-12-05 20:18:32_405
site_4,Changing board state to Standby_active,2024-12-05 20:18:34_782
site_2,Changing board state to Standby_active,2024-12-05 20:18:40_443
site_10,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-12-05 20:18:51_999
site_10,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-12-05 20:19:04_859
site_2,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-12-05 20:19:16_218
site_2,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-12-05 20:19:25_243
site_8,Changing voltage for 0QVZW1B24Z4C2B0U from site_8 to set_normal_voltage,2024-12-05 20:19:27_562
site_6,Changing board state to Standby_active,2024-12-05 20:19:28_812
site_7,Changing voltage for I1DKT4TAWEG0XTCI from site_7 to set_high_voltage,2024-12-05 20:19:30_847
site_2,Changing board state to Standby_active,2024-12-05 20:19:43_294
site_8,Changing board state to Standby_failed,2024-12-05 20:19:44_645
site_10,Changing board state to Standby_active,2024-12-05 20:19:47_141
site_1,Changing board state to Standby_failed,2024-12-05 20:19:49_967
site_6,Changing board state to Standby_failed,2024-12-05 20:19:50_974
site_1,Changing board state to Standby_active,2024-12-05 20:19:53_708
site_1,Changing board state to Standby_failed,2024-12-05 20:19:56_158
site_5,Changing voltage for H9JS4C6SBQFOQ98A from site_5 to set_normal_voltage,2024-12-05 20:19:59_009
site_10,Changing voltage for R44KLZFEKLNJIWZ0 from site_10 to set_high_voltage,2024-12-05 20:20:00_379
site_7,Changing voltage for YP40W8HR6XHMAGRC from site_7 to set_low_voltage,2024-12-05 20:20:01_926
site_4,Changing voltage for GYVREU8QNVKS5QOY from site_4 to set_low_voltage,2024-12-05 20:20:03_820
site_5,Changing voltage for IC77B57LNJ6E6PAJ from site_5 to set_normal_voltage,2024-12-05 20:20:10_023
site_4,Changing board state to Standby_failed,2024-12-05 20:20:13_843
site_10,Changing board state to Standby_failed,2024-12-05 20:20:15_465
site_5,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-12-05 20:20:26_404
site_5,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-12-05 20:20:39_108
site_8,Changing board state to Standby_active,2024-12-05 20:20:40_135
